 ,Area
2010,1762.547
2011,1783.891
2012,41039.074
2013,754.459
2014,4488.314
2015,164.003
2016,649.48
2017,617.79
2018,30465.32
2019,1517.848
2020,548.965
2021,18508.644
2022,3226.38
2023,9550.53
2024,662.765
2025,1889.088
2026,1198.553
2027,878.605
2028,30067.617
2029,689.555
2030,1163.052
2031,767.201
2032,486.783
2033,863.25
2034,2198.364
2035,314.612
2036,689.555
2037,2541.944
2038,8719.732
2039,472.517
2040,5183.096
2041,1624.788
2042,692.604
2043,2130.084
2044,3223.222
2045,33756.713
2046,646.322
2047,2131.609
2048,635.214
2049,1895.078
2050,690.644
2051,513.79
2052,634.451
2053,2123.55
2054,1379.981
2055,766.656
2056,449.866
2057,586.209
2058,323.106
2059,998.831
2060,582.942
2061,682.585
2062,1253.003
2063,855.41
2064,3830.231
2065,1096.514
2066,2768.238
2067,1045.44
2068,938.936
2069,1775.179
2070,2706.165
2071,3308.927
2072,317.661
2073,924.234
2074,337.59
2075,502.247
2076,4553.762
2077,1371.051
2078,873.051
2079,1296.563
2080,430.7
2081,702.078
2082,613.107
2083,408.266
2084,315.919
